fips,date,PRECTOT,PS,QV2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,score
1005,2015-11-17,0.01,100.5,11.5,18.21,16.15,16.15,22.56,13.84,8.72,18.13,3.53,4.97,2.47,2.5,6.44,8.9,3.99,4.91,0.0
1005,2015-11-18,38.4,100.15,14.93,21.14,20.28,20.28,23.73,19.14,4.59,21.0,3.98,4.91,2.06,2.85,7.42,8.55,4.92,3.63,
1005,2015-11-19,6.25,100.49,10.18,16.87,13.98,13.98,21.39,10.39,10.99,16.75,2.2,2.88,1.37,1.51,4.64,6.2,3.7,2.5,
1005,2015-11-20,0.01,100.64,7.87,13.53,10.42,10.42,20.96,8.55,12.42,13.45,2.65,3.46,1.92,1.54,5.48,6.7,4.38,2.32,
1005,2015-11-21,0.13,100.31,9.28,14.5,12.64,12.64,20.24,9.03,11.21,14.42,1.81,2.65,0.05,2.6,3.46,5.64,0.34,5.3,
1005,2015-11-22,0.08,100.52,4.79,8.26,2.73,2.75,13.48,1.68,11.8,8.34,3.42,4.4,2.23,2.16,5.95,6.76,5.04,1.72,
1005,2015-11-23,0.0,101.23,3.55,5.3,-0.91,-0.86,12.62,-1.24,13.86,4.47,2.23,2.98,1.72,1.26,3.91,5.14,2.86,2.28,
1005,2015-11-24,0.0,101.46,4.53,6.74,2.45,2.46,13.89,0.71,13.19,6.54,2.42,3.21,1.61,1.59,5.03,6.39,2.21,4.17,0.0
1005,2015-11-25,0.0,101.65,6.74,11.44,7.94,7.95,18.73,4.41,14.32,11.41,3.53,4.32,2.4,1.92,6.45,8.11,5.31,2.81,
1005,2015-11-26,0.0,101.85,8.9,14.64,12.33,12.33,20.96,8.93,12.02,14.62,3.55,4.48,2.68,1.79,6.39,7.01,5.5,1.5,
1005,2015-11-27,0.0,101.44,10.14,16.32,14.38,14.38,22.52,11.18,11.34,16.24,2.64,3.69,1.85,1.84,5.37,6.29,4.23,2.06,
1005,2015-11-28,0.0,101.06,9.71,16.26,13.67,13.67,22.95,11.39,11.56,15.73,1.92,2.5,1.05,1.45,3.68,5.29,1.9,3.39,
1005,2015-11-29,0.0,100.74,9.6,16.28,13.38,13.38,23.39,10.63,12.76,15.49,1.5,2.02,0.69,1.33,2.72,4.3,0.87,3.43,
1005,2015-11-30,0.0,100.49,10.39,17.14,14.63,14.63,23.22,12.57,10.65,16.57,1.5,1.83,1.0,0.83,3.04,4.9,1.27,3.63,
1005,2015-12-01,1.69,100.27,11.42,17.43,16.04,16.04,23.05,13.99,9.06,17.27,1.85,2.58,1.36,1.21,4.0,5.3,2.19,3.12,0.0
1005,2015-12-02,22.14,100.17,9.64,14.22,13.17,13.17,17.18,9.19,7.98,14.12,2.22,3.77,1.44,2.32,4.44,5.81,3.47,2.34,
1005,2015-12-03,0.0,100.98,5.19,7.2,4.38,4.38,9.23,4.54,4.69,7.24,2.28,2.95,1.81,1.14,4.25,4.81,3.66,1.14,
1005,2015-12-04,0.0,101.57,4.83,7.22,3.5,3.51,14.52,2.39,12.13,7.22,2.87,4.3,2.2,2.09,5.63,7.01,4.92,2.08,
1005,2015-12-05,0.0,101.85,5.71,9.4,5.67,5.67,17.16,3.44,13.71,9.4,3.01,3.83,2.36,1.47,5.76,6.91,4.93,1.97,
1005,2015-12-06,0.0,101.55,6.87,11.23,8.43,8.43,18.74,6.06,12.68,11.06,2.33,2.94,1.67,1.27,4.66,5.85,3.36,2.49,
1005,2015-12-07,0.0,100.93,7.19,11.52,9.05,9.05,19.7,6.02,13.68,11.01,1.9,2.47,1.09,1.38,3.8,5.18,1.65,3.54,
1005,2015-12-08,0.0,100.69,5.55,10.54,5.32,5.32,18.02,3.6,14.42,9.05,1.4,2.27,0.27,2.0,2.61,4.76,0.39,4.37,0.0
1005,2015-12-09,0.0,100.45,7.25,11.76,8.83,8.83,19.56,4.54,15.02,10.97,1.78,2.15,1.19,0.96,3.47,5.39,1.63,3.76,
1005,2015-12-10,0.0,100.31,9.8,14.76,13.56,13.56,21.43,8.47,12.97,14.71,2.07,2.69,1.71,0.98,4.53,5.69,2.54,3.15,
1005,2015-12-11,0.0,100.54,11.16,17.3,15.72,15.72,23.75,13.23,10.52,17.17,2.1,2.51,1.61,0.9,4.55,5.51,3.23,2.28,
1005,2015-12-12,0.0,100.87,9.85,15.63,13.87,13.87,22.41,10.71,11.7,15.15,2.06,2.78,1.38,1.4,4.16,6.15,2.15,4.0,
1005,2015-12-13,0.01,100.44,10.95,17.5,15.34,15.34,23.55,12.3,11.25,17.43,3.1,4.3,2.26,2.04,5.93,6.92,4.95,1.97,
1005,2015-12-14,6.08,99.68,12.0,17.47,16.47,16.47,22.5,9.92,12.59,17.3,3.03,4.05,1.96,2.09,5.96,6.94,5.12,1.82,
1005,2015-12-15,0.07,99.99,7.37,13.57,9.34,9.35,20.79,7.18,13.61,11.82,1.03,1.94,0.12,1.82,2.1,5.07,0.14,4.93,0.0
1005,2015-12-16,20.69,100.04,8.88,13.45,11.81,11.81,17.68,6.19,11.49,12.4,1.77,2.7,0.57,2.13,3.38,5.86,0.78,5.08,
1005,2015-12-17,15.48,99.74,12.41,18.04,16.99,16.99,22.3,12.77,9.53,17.94,2.78,3.9,1.53,2.37,5.08,6.54,3.14,3.4,
1005,2015-12-18,0.1,100.86,4.83,7.16,3.06,3.08,11.8,0.99,10.81,7.24,3.18,4.62,1.88,2.74,5.7,7.21,4.3,2.91,
1005,2015-12-19,0.0,101.92,3.49,4.29,-1.05,-1.0,11.97,-1.73,13.7,3.98,2.14,2.68,1.44,1.24,3.98,4.78,2.86,1.91,
1005,2015-12-20,0.0,101.68,4.51,6.32,2.38,2.39,14.21,-0.61,14.82,6.3,2.11,2.87,1.71,1.16,4.54,6.42,2.22,4.2,
1005,2015-12-21,23.41,100.94,8.05,11.22,10.56,10.56,14.85,6.43,8.42,11.22,2.0,2.29,1.67,0.62,3.88,4.82,2.55,2.26,
1005,2015-12-22,22.62,100.11,12.53,17.73,17.46,17.46,20.62,13.89,6.73,17.58,2.29,3.3,1.25,2.04,4.92,6.84,2.99,3.86,0.0
1005,2015-12-23,66.84,99.9,13.83,19.14,18.9,18.9,21.71,15.47,6.23,18.97,3.22,4.62,1.34,3.28,6.27,8.82,3.1,5.71,
1005,2015-12-24,35.08,100.51,16.18,21.9,21.65,21.65,23.61,20.18,3.42,21.71,3.1,4.3,2.09,2.21,6.16,8.08,4.8,3.28,
1005,2015-12-25,2.38,100.94,14.64,20.76,20.1,20.1,24.91,18.06,6.85,20.65,1.95,2.95,1.18,1.76,4.19,4.9,2.58,2.32,
1005,2015-12-26,0.17,100.83,14.19,20.74,19.57,19.57,25.6,17.37,8.23,20.62,2.31,3.44,1.72,1.72,4.78,5.64,3.33,2.3,
1005,2015-12-27,0.39,100.39,14.16,20.92,19.49,19.49,25.5,17.65,7.85,20.83,2.59,3.69,1.67,2.03,5.25,6.15,4.24,1.91,
1005,2015-12-28,26.15,99.98,14.95,21.23,20.28,20.28,24.46,18.7,5.76,21.1,4.17,6.25,2.76,3.49,7.56,10.25,5.5,4.76,
1005,2015-12-29,11.58,100.52,11.88,17.94,16.67,16.67,20.66,14.85,5.81,17.87,1.63,2.74,0.92,1.82,3.02,5.36,1.67,3.69,0.0
1005,2015-12-30,31.38,100.72,14.24,19.75,19.56,19.56,22.27,17.34,4.93,19.57,1.9,2.83,0.74,2.09,4.11,5.17,1.65,3.52,
1005,2015-12-31,26.88,100.76,10.49,15.38,14.64,14.64,17.36,11.17,6.19,15.36,2.05,3.2,0.83,2.37,3.58,5.26,1.95,3.3,
1005,2016-01-01,0.42,100.97,5.78,8.79,5.85,5.85,10.92,5.33,5.59,8.83,2.82,3.48,2.2,1.28,4.64,5.55,3.52,2.04,
1005,2016-01-02,0.0,101.06,4.34,5.9,1.93,1.94,10.47,3.6,6.86,6.04,2.41,3.13,1.68,1.45,4.18,5.11,3.47,1.64,
1005,2016-01-03,0.01,100.64,4.54,5.45,2.49,2.5,9.83,3.06,6.78,5.52,1.86,2.48,1.35,1.13,3.77,5.7,2.04,3.66,
1005,2016-01-04,0.08,100.85,4.06,4.4,0.95,0.96,9.75,-0.35,10.09,4.43,3.06,4.25,2.05,2.19,5.64,6.36,4.59,1.77,
1005,2016-01-05,0.0,101.65,2.96,1.0,-3.16,-3.1,6.99,-3.17,10.17,1.06,3.11,4.75,2.36,2.39,5.81,7.16,4.43,2.72,0.0
1005,2016-01-06,0.0,101.37,3.79,3.1,-0.25,-0.23,9.99,-2.32,12.31,3.25,2.88,3.57,2.47,1.1,5.01,5.99,4.21,1.78,
1005,2016-01-07,1.56,100.54,6.03,7.79,6.28,6.28,11.77,3.5,8.28,7.83,2.46,3.13,1.52,1.61,4.58,5.57,2.94,2.64,
1005,2016-01-08,8.8,100.15,8.39,12.28,11.29,11.29,17.69,8.76,8.93,12.33,1.66,2.14,0.96,1.18,3.45,5.06,1.14,3.92,
1005,2016-01-09,3.86,99.64,9.35,13.45,12.74,12.74,16.54,9.82,6.73,13.41,3.23,4.0,2.26,1.74,5.77,7.26,4.53,2.73,
1005,2016-01-10,0.09,100.35,5.08,6.33,3.65,3.66,12.1,-0.36,12.47,6.32,3.59,4.7,2.32,2.38,6.4,7.22,5.06,2.16,
1005,2016-01-11,0.0,101.05,2.59,1.86,-5.02,-4.89,8.72,-5.15,13.87,0.65,1.44,2.16,0.87,1.29,2.48,4.66,1.15,3.51,
1005,2016-01-12,0.0,100.99,3.58,4.06,-1.15,-1.1,11.73,-2.9,14.63,3.23,2.26,3.27,1.08,2.19,4.5,6.51,1.49,5.02,0.0
1005,2016-01-13,0.0,101.06,4.23,6.26,1.54,1.56,12.98,0.05,12.94,4.56,1.51,2.24,0.21,2.03,2.72,5.55,0.26,5.29,
1005,2016-01-14,0.3,100.64,4.84,6.61,3.23,3.24,13.61,0.85,12.76,5.49,1.88,2.87,1.05,1.83,3.62,6.08,1.5,4.59,
1005,2016-01-15,24.55,99.35,7.61,10.58,9.63,9.63,15.98,6.17,9.81,10.49,2.56,4.46,1.57,2.89,5.08,6.63,3.57,3.07,
1005,2016-01-16,1.8,99.7,7.14,11.16,8.85,8.85,17.43,7.16,10.27,11.01,1.69,2.21,0.7,1.51,3.56,5.5,1.0,4.51,
1005,2016-01-17,2.6,100.15,4.63,5.96,2.63,2.64,10.73,0.79,9.94,5.96,3.3,4.5,2.05,2.45,5.89,6.8,4.68,2.12,
1005,2016-01-18,0.03,101.2,3.62,2.47,-0.56,-0.54,9.01,-2.41,11.42,2.53,2.62,4.46,1.86,2.6,5.14,6.89,3.05,3.84,
1005,2016-01-19,0.04,101.63,2.77,0.63,-4.15,-4.07,8.02,-4.84,12.86,0.43,1.98,2.43,1.54,0.89,3.54,4.28,2.86,1.42,0.0
1005,2016-01-20,0.5,101.13,4.76,5.29,2.25,2.27,12.51,-3.1,15.61,5.35,2.41,3.44,1.94,1.5,4.84,5.93,2.91,3.02,
1005,2016-01-21,15.89,100.53,7.77,10.59,10.13,10.13,13.87,7.24,6.62,10.56,2.89,4.39,1.54,2.86,5.04,7.57,2.9,4.67,
1005,2016-01-22,19.28,99.3,6.14,8.32,5.67,5.68,14.15,-0.03,14.18,8.3,5.2,5.82,4.33,1.49,8.47,8.99,7.64,1.35,
1005,2016-01-23,0.06,100.3,2.81,0.03,-3.97,-3.92,4.09,-4.16,8.25,0.13,4.88,6.12,2.06,4.07,8.24,9.5,4.62,4.87,
1005,2016-01-24,0.0,100.88,3.03,2.4,-3.03,-2.98,10.37,-5.14,15.51,1.21,1.47,2.48,0.57,1.91,2.51,4.61,0.81,3.8,
1005,2016-01-25,0.0,101.02,4.64,4.94,2.55,2.55,13.59,-2.74,16.33,4.75,1.88,2.6,0.98,1.62,3.9,6.63,1.18,5.46,
1005,2016-01-26,0.52,100.76,7.43,10.03,9.39,9.39,14.75,5.39,9.36,10.0,1.91,2.47,1.5,0.97,3.83,5.57,2.43,3.15,0.0
1005,2016-01-27,6.41,100.47,6.99,9.43,8.59,8.59,11.29,6.22,5.07,9.26,2.34,3.23,0.7,2.53,3.96,5.0,1.05,3.95,
1005,2016-01-28,9.81,100.09,5.77,7.1,5.76,5.76,11.9,2.57,9.32,7.04,2.26,3.39,1.42,1.97,4.26,6.3,3.1,3.2,
1005,2016-01-29,0.0,100.35,5.24,7.13,4.33,4.33,15.29,0.77,14.52,6.69,2.68,3.62,1.97,1.65,5.03,5.6,3.58,2.02,
1005,2016-01-30,0.0,100.64,6.44,9.67,7.37,7.37,17.37,3.92,13.45,8.73,1.9,2.89,0.42,2.47,3.77,6.57,0.64,5.93,
1005,2016-01-31,0.04,100.46,8.67,12.51,11.74,11.74,17.66,7.79,9.87,12.41,2.36,3.08,1.85,1.23,4.68,5.82,2.85,2.97,
1005,2016-02-01,0.75,100.25,10.58,15.57,14.61,14.61,21.7,10.03,11.67,15.49,2.2,2.72,1.61,1.11,4.51,5.58,3.24,2.34,
1005,2016-02-02,0.68,100.27,11.73,17.29,16.35,16.34,21.8,11.99,9.81,17.17,2.81,3.51,1.87,1.64,5.51,7.14,4.56,2.58,0.0
1005,2016-02-03,50.73,100.17,11.75,16.89,16.13,16.13,21.54,11.48,10.06,16.76,3.28,4.31,1.9,2.42,5.87,7.49,3.99,3.49,
1005,2016-02-04,11.75,100.82,5.47,8.28,4.9,4.91,11.62,2.94,8.68,8.2,3.19,4.25,2.58,1.67,5.63,7.96,4.29,3.67,
1005,2016-02-05,0.0,101.51,3.41,3.55,-1.41,-1.37,10.4,-2.0,12.4,3.5,2.73,3.95,1.67,2.28,5.29,7.44,3.84,3.6,
1005,2016-02-06,0.0,101.23,3.81,4.4,0.08,0.1,12.36,-1.87,14.23,4.39,1.8,2.19,1.27,0.92,3.76,5.27,1.66,3.61,
1005,2016-02-07,0.0,100.68,4.12,4.83,1.05,1.07,12.09,-1.09,13.19,4.81,2.71,3.74,1.99,1.75,5.47,7.15,3.74,3.41,
1005,2016-02-08,0.19,99.99,4.61,6.05,2.55,2.56,13.37,0.67,12.71,5.97,3.52,5.69,2.16,3.53,6.63,9.14,4.16,4.98,
1005,2016-02-09,0.01,100.18,3.44,3.04,-1.37,-1.34,7.32,-0.9,8.22,3.05,3.7,5.86,2.51,3.34,6.85,9.18,4.92,4.26,0.0
1005,2016-02-10,0.0,100.96,2.77,0.17,-4.18,-4.11,6.19,-4.85,11.05,0.22,3.02,4.7,1.99,2.71,5.83,7.15,4.56,2.59,
1005,2016-02-11,0.0,100.87,5.81,7.42,5.08,5.08,17.15,-2.2,19.35,6.97,2.37,3.69,1.59,2.1,4.53,5.89,1.96,3.94,
1005,2016-02-12,0.0,100.73,7.86,12.4,10.35,10.35,19.34,7.32,12.02,12.16,3.14,4.8,1.95,2.85,6.31,7.5,4.49,3.01,
1005,2016-02-13,0.0,101.42,3.67,4.62,-0.6,-0.54,10.06,-0.45,10.51,4.65,2.9,4.27,1.93,2.34,5.6,6.51,4.94,1.57,
1005,2016-02-14,0.0,101.16,4.0,4.41,0.41,0.44,12.25,-2.83,15.08,4.5,2.58,3.56,1.86,1.7,5.09,6.64,4.13,2.51,
1005,2016-02-15,22.64,100.12,7.98,11.22,9.96,9.96,18.22,4.17,14.05,11.29,4.32,6.37,2.28,4.09,7.03,10.72,3.69,7.03,
1005,2016-02-16,0.57,99.95,6.32,10.67,6.97,6.98,16.92,5.26,11.66,10.71,2.54,4.87,1.14,3.73,4.82,7.88,1.67,6.2,0.0
1005,2016-02-17,0.04,100.86,5.81,8.79,6.01,6.02,14.89,3.54,11.34,8.86,2.25,2.73,1.71,1.01,4.56,6.51,3.19,3.33,
1005,2016-02-18,0.0,101.54,5.4,8.39,4.93,4.94,17.06,0.74,16.32,8.37,2.15,2.64,1.49,1.15,4.38,6.84,2.55,4.29,
1005,2016-02-19,0.0,101.44,6.66,10.63,7.94,7.94,18.2,4.26,13.94,10.57,2.61,3.55,1.73,1.82,5.19,6.79,3.3,3.49,
1005,2016-02-20,0.0,101.08,8.78,13.85,11.98,11.98,21.2,6.83,14.36,13.63,1.87,2.51,1.15,1.36,3.83,6.08,1.64,4.44,
1005,2016-02-21,0.0,100.64,10.47,16.29,14.77,14.77,21.06,12.62,8.44,16.22,2.21,3.12,1.38,1.74,4.71,6.0,2.33,3.67,
1005,2016-02-22,2.21,100.15,10.88,15.64,15.31,15.31,18.69,13.47,5.22,15.52,1.67,1.91,1.36,0.55,3.85,4.95,2.25,2.69,
1005,2016-02-23,14.82,99.52,11.67,17.58,16.2,16.2,22.69,12.84,9.85,17.58,3.32,6.09,1.79,4.31,5.98,10.12,3.43,6.69,0.0
1005,2016-02-24,17.23,99.39,7.68,12.45,9.06,9.06,19.27,5.52,13.75,12.36,5.72,7.21,3.56,3.65,9.62,11.49,6.8,4.69,
1005,2016-02-25,0.01,100.63,4.95,7.86,3.7,3.71,13.68,3.22,10.47,7.95,3.46,5.05,2.55,2.5,6.41,8.12,4.85,3.27,
1005,2016-02-26,0.0,101.19,4.23,5.73,1.53,1.55,11.94,0.92,11.01,5.82,2.74,3.7,1.8,1.91,5.4,6.18,4.29,1.9,
1005,2016-02-27,0.0,101.15,4.44,7.18,2.21,2.22,15.46,-0.98,16.45,6.72,1.93,2.54,1.25,1.29,3.51,5.68,1.57,4.11,
1005,2016-02-28,0.0,100.97,5.6,9.81,5.24,5.25,18.12,2.31,15.81,9.32,2.22,3.1,0.0,3.1,4.28,7.17,0.13,7.04,
1005,2016-02-29,0.0,100.72,8.46,13.48,11.34,11.34,21.12,6.53,14.59,13.47,2.26,2.91,1.5,1.41,4.63,5.89,3.45,2.44,
1005,2016-03-01,2.79,100.44,9.98,16.19,13.93,13.93,21.87,9.87,12.01,16.18,3.22,4.77,1.88,2.89,5.93,8.4,2.73,5.67,0.0
1005,2016-03-02,0.6,100.67,5.53,9.96,5.08,5.09,15.11,4.32,10.79,9.91,3.1,4.61,2.0,2.61,5.55,7.66,4.29,3.37,
1005,2016-03-03,21.54,100.22,6.44,10.54,6.85,6.85,17.38,1.81,15.57,10.63,2.9,4.8,1.77,3.03,5.31,8.7,3.0,5.7,
1005,2016-03-04,0.2,100.56,6.07,9.36,6.61,6.62,15.94,4.81,11.14,9.57,2.45,3.14,1.78,1.36,4.38,5.38,3.47,1.91,
1005,2016-03-05,0.0,100.8,5.99,10.05,6.35,6.35,18.2,2.76,15.44,10.23,1.75,2.39,0.32,2.06,3.86,6.63,0.53,6.1,
1005,2016-03-06,0.0,101.01,6.17,11.7,6.9,6.9,19.38,5.76,13.62,11.54,2.31,2.84,1.49,1.35,4.64,7.07,2.53,4.53,
1005,2016-03-07,0.0,101.04,7.32,12.61,9.32,9.32,20.76,5.79,14.96,12.58,2.54,3.57,1.84,1.72,5.19,6.56,3.22,3.34,
1005,2016-03-08,0.0,100.92,8.9,14.83,12.28,12.28,21.82,9.29,12.53,14.72,2.5,3.57,1.92,1.64,5.31,6.89,3.1,3.79,0.0
1005,2016-03-09,0.0,100.82,9.86,16.86,13.87,13.87,22.97,12.05,10.92,16.74,3.28,4.79,2.27,2.52,6.55,7.57,5.11,2.46,
1005,2016-03-10,0.07,100.82,11.45,18.64,16.13,16.13,24.36,13.33,11.03,18.56,3.16,4.62,2.12,2.5,6.19,7.47,3.82,3.65,
1005,2016-03-11,0.02,100.83,12.1,19.11,17.06,17.06,24.45,15.16,9.29,19.03,2.29,3.3,1.84,1.46,4.79,5.75,2.76,2.98,
1005,2016-03-12,0.38,100.45,12.16,18.85,17.09,17.09,23.2,15.45,7.75,18.76,2.59,3.89,1.67,2.22,5.28,6.63,3.51,3.12,
1005,2016-03-13,0.45,99.98,12.22,19.77,17.1,17.09,24.99,15.01,9.98,19.74,3.0,4.19,2.21,1.98,5.76,6.38,4.76,1.62,
1005,2016-03-14,0.0,99.85,11.73,18.94,16.37,16.37,25.2,12.45,12.75,18.91,3.25,5.12,1.98,3.14,6.2,8.08,4.71,3.36,
1005,2016-03-15,0.0,100.0,11.84,19.47,16.61,16.61,26.63,13.7,12.93,19.41,2.76,4.08,1.86,2.22,5.42,6.93,2.73,4.2,0.0
1005,2016-03-16,0.0,100.13,12.92,20.59,17.93,17.93,26.84,15.57,11.27,20.38,2.21,3.0,1.48,1.52,4.55,5.97,2.66,3.31,
1005,2016-03-17,16.73,100.12,12.55,19.83,17.45,17.45,24.57,16.31,8.26,19.75,1.36,2.06,0.72,1.34,3.04,5.29,1.14,4.15,
1005,2016-03-18,4.88,100.05,11.25,18.09,15.77,15.77,22.49,15.48,7.01,18.02,1.46,2.64,0.66,1.98,2.93,5.25,1.4,3.86,
1005,2016-03-19,5.04,99.91,10.9,17.98,15.23,15.23,24.14,12.58,11.56,18.11,2.36,3.55,1.61,1.94,4.4,6.56,2.27,4.29,
1005,2016-03-20,0.0,100.4,5.25,10.29,4.29,4.31,14.75,4.29,10.47,10.42,4.17,5.3,3.0,2.3,7.07,8.5,5.62,2.88,
1005,2016-03-21,0.0,101.21,4.36,7.31,1.97,1.99,14.16,1.77,12.39,7.35,3.06,4.16,1.96,2.19,5.39,6.35,3.67,2.68,
1005,2016-03-22,0.0,101.24,5.57,10.73,5.25,5.26,18.71,3.84,14.87,10.13,1.93,2.76,0.15,2.62,3.73,6.78,0.17,6.61,0.0
1005,2016-03-23,0.0,100.86,8.29,14.0,11.05,11.05,21.41,5.51,15.9,14.1,2.63,3.6,1.94,1.66,5.27,6.45,2.77,3.68,
1005,2016-03-24,16.96,100.13,11.25,17.37,15.58,15.58,22.46,10.5,11.96,17.39,3.09,4.12,2.06,2.06,5.76,7.53,3.95,3.58,
1005,2016-03-25,8.31,100.0,11.23,18.34,15.68,15.68,21.88,15.41,6.47,18.15,1.75,3.54,0.7,2.84,3.1,6.59,1.01,5.58,
1005,2016-03-26,9.42,100.39,12.94,19.41,17.97,17.97,25.61,16.07,9.54,19.28,1.59,2.14,0.63,1.52,3.32,4.27,0.88,3.39,
1005,2016-03-27,14.78,100.44,12.63,18.5,17.69,17.69,20.85,15.88,4.97,18.41,1.41,2.18,0.17,2.01,2.93,4.88,0.32,4.56,
1005,2016-03-28,0.41,100.4,10.54,17.92,14.79,14.79,24.28,11.91,12.36,17.94,2.44,3.97,1.59,2.39,5.02,6.27,2.8,3.47,
1005,2016-03-29,0.0,100.65,6.87,15.8,8.38,8.39,23.95,8.34,15.61,15.06,1.72,3.13,0.08,3.05,3.34,6.37,0.13,6.24,0.0
1005,2016-03-30,0.0,100.65,9.18,16.13,12.65,12.65,22.03,9.48,12.55,16.16,2.82,3.82,2.02,1.8,5.54,6.5,4.94,1.56,
1005,2016-03-31,10.58,99.92,13.61,20.69,18.65,18.65,25.42,15.57,9.85,20.7,3.89,4.95,2.75,2.2,7.0,7.83,5.29,2.54,
1005,2016-04-01,66.81,99.66,15.36,21.09,20.57,20.57,23.74,16.35,7.39,21.0,2.78,4.01,1.45,2.57,4.92,7.57,2.36,5.21,
1005,2016-04-02,7.2,100.1,7.8,14.75,10.01,10.01,19.04,8.61,10.43,14.79,3.49,5.13,2.36,2.77,6.27,8.08,4.26,3.82,
1005,2016-04-03,0.0,100.69,6.03,14.1,6.5,6.5,21.42,6.68,14.74,13.2,2.07,3.25,1.13,2.12,3.7,5.94,1.74,4.2,
1005,2016-04-04,0.0,100.67,7.6,15.82,9.68,9.68,23.5,7.39,16.12,15.09,2.22,2.68,1.26,1.42,4.44,7.24,1.84,5.4,
1005,2016-04-05,0.0,100.87,7.43,15.3,9.55,9.56,22.17,10.51,11.66,15.21,2.77,3.81,1.91,1.9,5.54,6.96,4.05,2.9,0.0
1005,2016-04-06,5.16,100.56,9.51,15.26,13.08,13.08,19.71,9.52,10.19,15.25,3.46,4.41,2.79,1.62,6.37,7.71,4.93,2.78,
1005,2016-04-07,2.39,99.94,8.93,16.87,12.14,12.15,22.3,11.13,11.16,16.86,2.76,3.85,1.52,2.33,5.53,7.44,2.62,4.82,
1005,2016-04-08,0.0,100.21,7.28,14.65,9.03,9.04,18.98,10.07,8.91,14.66,3.33,4.84,1.81,3.04,6.42,7.63,3.54,4.1,
1005,2016-04-09,0.0,100.75,6.51,13.19,7.61,7.62,20.18,6.7,13.48,13.19,2.74,4.26,1.71,2.55,5.58,6.66,2.32,4.34,
1005,2016-04-10,0.0,101.09,6.31,12.5,7.1,7.11,19.58,6.18,13.4,12.57,2.66,3.72,1.92,1.8,5.24,6.45,3.64,2.81,
1005,2016-04-11,6.7,100.81,10.31,16.65,14.24,14.24,24.16,8.03,16.13,16.68,2.34,3.78,1.64,2.14,4.8,5.85,2.37,3.48,
1005,2016-04-12,4.74,100.55,11.88,19.14,16.72,16.72,24.21,14.55,9.66,19.19,1.85,2.71,1.24,1.48,3.79,4.75,2.34,2.41,0.0
1005,2016-04-13,7.15,100.56,11.07,16.88,15.57,15.57,20.36,12.9,7.47,16.92,2.47,3.28,1.54,1.74,4.48,6.02,2.74,3.28,
1005,2016-04-14,19.88,100.5,9.94,14.95,13.97,13.97,16.62,12.26,4.37,14.98,3.33,4.18,2.9,1.28,5.68,6.42,4.6,1.82,
1005,2016-04-15,4.99,100.59,9.12,14.49,12.66,12.66,18.91,11.09,7.82,14.6,4.38,5.36,3.07,2.3,7.24,8.17,5.6,2.57,
1005,2016-04-16,1.24,100.89,9.52,16.21,13.36,13.36,21.61,12.67,8.94,16.22,4.07,5.16,2.4,2.76,7.13,8.01,5.54,2.47,
1005,2016-04-17,0.1,101.26,8.4,15.74,11.52,11.52,22.31,10.24,12.07,15.74,2.97,4.48,1.85,2.63,5.72,6.91,4.16,2.75,
1005,2016-04-18,0.0,101.2,7.2,16.29,9.12,9.12,23.79,7.2,16.59,15.19,2.01,2.74,1.29,1.45,3.52,5.25,1.56,3.69,
1005,2016-04-19,0.0,100.82,7.95,19.23,10.5,10.5,26.75,11.11,15.64,17.47,1.33,2.22,0.32,1.9,1.99,3.79,0.44,3.35,0.0
1005,2016-04-20,0.0,100.57,9.87,19.1,13.79,13.79,24.97,14.42,10.56,18.4,1.55,1.93,0.69,1.24,2.84,4.79,0.85,3.94,
1005,2016-04-21,0.99,100.43,11.5,19.35,16.15,16.15,25.1,13.26,11.84,19.2,2.48,3.96,1.66,2.3,4.68,6.15,2.85,3.3,
1005,2016-04-22,8.76,100.19,12.57,18.99,17.57,17.57,22.75,16.65,6.1,19.0,1.8,2.54,1.15,1.39,3.65,4.34,2.6,1.74,
1005,2016-04-23,0.15,100.12,10.92,19.36,15.34,15.34,25.35,14.8,10.55,19.38,2.35,3.15,1.42,1.73,4.8,5.92,3.6,2.32,
1005,2016-04-24,0.0,100.3,10.91,19.73,15.33,15.33,27.06,12.38,14.68,19.77,1.98,2.35,1.68,0.67,4.14,5.87,2.33,3.55,
1005,2016-04-25,1.02,100.26,12.44,21.09,17.39,17.39,26.91,16.82,10.09,21.15,2.23,2.93,1.51,1.42,4.43,5.47,3.28,2.2,
1005,2016-04-26,0.11,100.03,13.0,21.46,18.06,18.06,27.44,15.7,11.74,21.56,1.9,2.49,1.51,0.98,3.91,5.47,2.41,3.06,0.0
1005,2016-04-27,3.45,99.85,14.41,22.34,19.66,19.66,27.74,17.27,10.47,22.43,2.36,3.51,1.44,2.08,4.6,5.47,3.23,2.24,
1005,2016-04-28,5.08,100.09,15.64,22.5,21.05,21.05,25.14,20.28,4.87,22.49,2.19,2.87,1.52,1.35,4.59,5.75,3.43,2.32,
1005,2016-04-29,0.56,100.16,14.95,24.15,20.27,20.27,29.93,18.96,10.97,24.1,1.34,1.6,0.97,0.63,2.7,4.27,1.39,2.88,
